Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_single,Artist,Infobox_Single,Καλλιτέχνης,dbo:musicalArtist,dbo:musicalBand,Wrong - should be the same,,dbo:Single,dbo:Single,dbo:Single,dbo:Single,dbo:MusicalArtist,dbo:Band,0.9655,0.2414,0.2184,0.0115,87,84,21,19,1,87,87,0,0,1,0,0,1,0,0,0,0,0
Infobox_settlement,subdivision_name2,Πόλη,Περιφέρεια,dbo:isPartOf,dbo:region,Wrong - should be the same,,,dbo:City,,,,dbo:Place,0.6525,0.7288,0,0,118,77,86,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0
Infobox_settlement,subdivision_name1,Πόλη_(Η.Π.Α.),Πολιτεία,dbo:isPartOf,dbo:state,Wrong - should be the same,,,dbo:City,,,,dbo:PopulatedPlace,0.9494,0.8861,0,0,79,75,70,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0
Infobox_settlement,subdivision_name2,Πόλη_(Η.Π.Α.),Πολιτεία,dbo:isPartOf,dbo:state,Wrong - should be the same,,,dbo:City,,,,dbo:PopulatedPlace,0.9241,0.9367,0,0,79,73,74,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0
Infobox_person,birth_place,Πληροφορίες_καλλιτέχνη,υπηκοότητα,dbo:birthPlace,dbo:nationality,Correct as it is now,,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Country,0.4011,0.9944,0.1073,0.8418,177,71,176,19,149,177,177,0,0,0,0,1,1,0,0,0,0,1
Infobox_person,birth_place,Πληροφορίες_καλλιτέχνη,εθνικότητα,dbo:birthPlace,dbo:ethnicity,Correct as it is now,,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,0.2593,0.9963,0.0111,0.7778,270,70,269,3,210,270,270,0,0,0,0,1,1,0,0,0,0,0
Infobox_film,writer,Κουτί_πληροφοριών_ταινίας,σκηνοθέτης,dbo:writer,dbo:director,Correct as it is now,,dbo:Film,,dbo:Work,dbo:Film,dbo:Person,dbo:Person,0.1821,0.3852,0.8496,0.2348,379,69,146,322,89,379,379,0,0,0,0,0,0,0,1,1,0,0
Infobox_musical_artist,current_members,Μουσικό_συγκρότημα,μέλη,dbo:bandMember,dbo:currentMember,Wrong - should be the same,,,dbo:Band,dbo:Band,dbo:SportsTeam,dbo:Person,dbo:Person,0.9559,0.9118,0,0,68,65,62,0,0,68,68,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,subdivision_name1,Πόλη_(Τουρκία),επαρχία,dbo:isPartOf,dbo:province,Wrong - should be the same,,,dbo:City,,dbo:Place,,dbo:Province,0.8108,0.4865,0,0,74,60,36,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0
Infobox_basketball_biography,birth_place,Καλαθοσφαιριστής,Εθνικότητα,dbo:birthPlace,dbo:ethnicity,Correct as it is now,,dbo:BasketballPlayer,dbo:BasketballPlayer,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,0.298,1,0,0.899,198,59,198,0,178,198,198,0,0,1,0,0,1,0,0,0,0,0
Infobox_political_party,country,Κουτί_πληροφοριών_πολιτικού_κόμματος,αρχηγείο,dbo:country,dbo:headquarter,Correct as it is now,,dbo:PoliticalParty,dbo:PoliticalParty,,dbo:Organisation,dbo:Country,dbo:PopulatedPlace,0.6667,0.977,0.8276,0.2414,87,58,85,72,21,87,87,0,0,1,0,0,0,0,0,0,1,0
Infobox_musical_artist,origin,Πληροφορίες_καλλιτέχνη,τόπος_γέννησης,dbo:hometown,dbo:birthPlace,Correct as it is now,,,dbo:Artist,dbo:Agent,dbo:Person,dbo:Settlement,dbo:Place,0.7273,0.9091,0.5195,0,77,56,70,40,0,77,77,0,0,0,0,0,0,0,1,0,1,0
Infobox_person,occupation,Πληροφορίες_καλλιτέχνη,είδος_τέχνης,dbo:occupation,dbo:knownFor,,,dbo:Person,dbo:Artist,,,dbo:PersonFunction,,0.679,1,0.0123,0,81,55,81,1,0,81,81,0,0,0,0,1,0,0,0,0,0,0
Infobox_musical_artist,past_members,Μουσικό_συγκρότημα,υπήρξαν_μέλη,dbo:formerBandMember,dbo:pastMember,Wrong - should be the same,,,dbo:Band,dbo:Band,,dbo:Person,dbo:Person,0.8333,0.9697,0,0,66,55,64,0,0,66,66,0,0,0,0,0,0,0,0,1,0,0
Infobox_writer,death_place,Πληροφορίες_συγγραφέα,τόπος_γέννησης,dbo:deathPlace,dbo:birthPlace,Correct as it is now,,dbo:Writer,dbo:Writer,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.3421,1,0.9276,0.875,152,52,152,141,133,152,152,0,0,1,0,0,1,0,0,1,0,0
Infobox_film,screenplay,Κουτί_πληροφοριών_ταινίας,σκηνοθέτης,dbo:writer,dbo:director,Correct as it is now,,dbo:Film,,dbo:Work,dbo:Film,dbo:Person,dbo:Person,0.1346,0.4776,0.8496,0.2348,379,51,181,322,89,379,379,0,0,0,0,0,0,0,1,1,0,0
Infobox_royalty,predecessor,Infobox_Royalty,μητέρα,dbo:predecessor,dbo:parent,Correct as it is now,,dbo:Royalty,dbo:BritishRoyalty,,dbo:Person,,dbo:Person,0.2824,0.4235,0.9647,0.6353,170,48,72,164,108,170,170,0,0,0,0,1,0,0,0,0,0,0
Infobox_television,network,Κουτί_πληροφοριών_τηλεοπτικής_σειράς,Κανάλι,dbo:network,dbo:channel,,,dbo:TelevisionShow,dbo:TelevisionShow,dbo:Broadcaster,,dbo:Broadcaster,dbo:Broadcaster,0.6667,0.6528,0,0,72,48,47,0,0,72,72,0,0,1,0,0,0,0,0,1,0,0
Infobox_country,leader_name4,Πληροφορίες_Χώρας,ονόματα_ηγετών,dbo:leader,dbo:leaderName,Wrong - should be the same,,dbo:Country,dbo:Country,,dbo:PopulatedPlace,dbo:Person,dbo:Person,0.2222,0.2222,0,0,216,48,48,0,0,216,216,0,0,1,0,0,0,0,0,1,0,0
See_also,1,Πόλη_(Η.Π.Α.),Πολιτεία,rdfs:seeAlso,dbo:state,Correct as it is now,,owl:Thing,dbo:City,,,,dbo:PopulatedPlace,0.7077,1,0.0154,0,65,46,65,1,0,65,65,0,0,0,0,1,0,0,0,0,0,0
Infobox_writer,birth_place,Πληροφορίες_συγγραφέα,τόπος_θανάτου,dbo:birthPlace,dbo:deathPlace,Correct as it is now,,dbo:Writer,dbo:Writer,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.302,0.9866,0.9128,0.906,149,45,147,136,135,149,149,0,0,1,0,0,1,0,0,1,0,0
Infobox_settlement,subdivision_name1,Πόλη,Νομός,dbo:isPartOf,dbo:province,Wrong - should be the same,,,dbo:City,,dbo:Place,,dbo:Province,0.9,0.82,0,0,50,45,41,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
Infobox_royalty,death_place,Infobox_Royalty,τόπος_γέννησης,dbo:deathPlace,dbo:birthPlace,Correct as it is now,,dbo:Royalty,dbo:BritishRoyalty,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.2105,0.9713,0.9139,0.8421,209,44,203,191,176,209,209,0,0,0,0,1,1,0,0,1,0,0
Infobox_single,Artist,Infobox_Single,Στιχουργός,dbo:musicalBand,dbo:writer,Correct as it is now,,dbo:Single,dbo:Single,dbo:Single,dbo:Work,dbo:Band,dbo:Person,0.7167,0.5,0.6833,0.3,60,43,30,41,18,60,60,0,0,1,0,0,0,1,0,0,0,0
Infobox_single,Artist,Infobox_Single,Στιχουργός,dbo:musicalArtist,dbo:writer,Correct as it is now,,dbo:Single,dbo:Single,dbo:Single,dbo:Work,dbo:MusicalArtist,dbo:Person,0.7167,0.5,0.6833,0.3,60,43,30,41,18,60,60,0,0,1,0,0,0,1,0,0,1,0
Infobox_video_game,platforms,Κουτί_πληροφοριών_ηλεκτρονικού_παιχνιδιού,σύστημα,dbo:computingPlatform,dbo:isPartOf,,,dbo:VideoGame,dbo:VideoGame,dbo:Software,,,,0.9773,0.8409,0,0,44,43,37,0,0,44,44,0,0,1,0,0,0,0,0,0,0,0
Infobox_Italian_comune,province,Πόλη_(Ιταλία),Πόλη,dbo:province,dbo:city,Correct as it is now,,dbo:Settlement,dbo:City,dbo:Place,,dbo:Province,dbo:City,0.8776,0.1224,0,0.0204,49,43,6,0,1,49,49,0,0,0,0,1,0,0,0,0,0,0
Infobox_royalty,birth_place,Infobox_Royalty,τόπος_θανάτου,dbo:birthPlace,dbo:deathPlace,Correct as it is now,,dbo:Royalty,dbo:BritishRoyalty,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.2111,0.9849,0.9196,0.8844,199,42,196,183,176,199,199,0,0,0,0,1,1,0,0,1,0,0
Infobox_TV_channel,country,Κουτί_πληροφοριών_τηλεοπτικού_σταθμού,Χώρα,dbo:locationCountry,dbo:country,,,,dbo:TelevisionStation,,,dbo:Country,dbo:Country,0.9545,0.2045,0.1136,0,44,42,9,5,0,44,44,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,subdivision_name2,Πόλη,Νομός,dbo:isPartOf,dbo:province,,,,dbo:City,,dbo:Place,,dbo:Province,0.84,0.88,0,0,50,42,44,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
Infobox_single,Artist,Infobox_Single,Παραγωγός,dbo:musicalArtist,dbo:producer,Correct as it is now,,dbo:Single,dbo:Single,dbo:Single,dbo:Work,dbo:MusicalArtist,dbo:Agent,0.7455,0.4364,0.7273,0.1636,55,41,24,40,9,55,55,0,0,1,0,0,0,1,0,0,1,0
Infobox_monarch,father,Infobox_Royalty,προκάτοχος,dbo:parent,dbo:predecessor,Correct as it is now,,dbo:Monarch,dbo:BritishRoyalty,dbo:Person,,dbo:Person,,0.5395,0.5,0.5263,0.4868,76,41,38,40,37,76,76,0,0,0,0,0,0,0,0,0,0,0
Infobox_single,Artist,Infobox_Single,Παραγωγός,dbo:musicalBand,dbo:producer,Correct as it is now,,dbo:Single,dbo:Single,dbo:Single,dbo:Work,dbo:Band,dbo:Agent,0.7455,0.4364,0.7273,0.1636,55,41,24,40,9,55,55,0,0,1,0,0,0,1,0,0,1,0
Infobox_single,Producer,Infobox_Single,Καλλιτέχνης,dbo:producer,dbo:musicalBand,Correct as it is now,,dbo:Single,dbo:Single,dbo:Work,dbo:Single,dbo:Agent,dbo:Band,0.5195,0.7532,0.8571,0.1039,77,40,58,66,8,77,77,0,0,1,0,0,0,0,1,0,0,1
Infobox_single,Producer,Infobox_Single,Καλλιτέχνης,dbo:producer,dbo:musicalArtist,Correct as it is now,,dbo:Single,dbo:Single,dbo:Work,dbo:Single,dbo:Agent,dbo:MusicalArtist,0.5195,0.7532,0.8571,0.1039,77,40,58,66,8,77,77,0,0,1,0,0,0,0,1,0,0,1
Infobox_single,Writer,Infobox_Single,Καλλιτέχνης,dbo:writer,dbo:musicalBand,Correct as it is now,,dbo:Single,dbo:Single,dbo:Work,dbo:Single,dbo:Person,dbo:Band,0.5333,0.76,0.8,0.1867,75,40,57,60,14,75,75,0,0,1,0,0,0,0,1,0,0,0
Infobox_single,Writer,Infobox_Single,Καλλιτέχνης,dbo:writer,dbo:musicalArtist,Correct as it is now,,dbo:Single,dbo:Single,dbo:Work,dbo:Single,dbo:Person,dbo:MusicalArtist,0.5333,0.76,0.8,0.1867,75,40,57,60,14,75,75,0,0,1,0,0,0,0,1,0,0,1
Infobox_film,director,Πληροφορίες_ταινίας,σεναριογράφος,dbo:director,dbo:writer,Correct as it is now,,dbo:Film,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:Person,0.5,0.5375,0.6375,0.375,80,40,43,51,30,80,80,0,0,1,0,0,0,1,0,1,0,0
Infobox_settlement,subdivision_name3,Πόλη,Περιφέρεια,dbo:isPartOf,dbo:region,Wrong - should be the same,,,dbo:City,,,,dbo:Place,0.339,0.3814,0,0,118,40,45,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0
Infobox_basketball_biography,draft_team,Καλαθοσφαιριστής,Σύλλογοι,dbo:draftTeam,dbo:team,,,dbo:BasketballPlayer,dbo:BasketballPlayer,dbo:Athlete,,dbo:SportsTeam,dbo:SportsTeam,0.5132,0.8553,0.4342,0.7763,76,39,65,33,59,76,76,0,0,1,0,0,0,0,0,1,0,0
Infobox_Album,Artist,Infobox_Album,Παραγωγός,dbo:artist,dbo:producer,Correct as it is now,,,dbo:Album,dbo:MusicalWork,dbo:Work,dbo:Agent,dbo:Agent,0.661,0.3729,0.4237,0.3729,59,39,22,25,22,59,59,0,0,0,0,0,0,1,0,1,0,0
Infobox_single,Artist,Κουτί_πληροφοριών_δίσκου,Καλλιτέχνης,dbo:musicalBand,dbo:artist,,,dbo:Single,dbo:Album,dbo:Single,dbo:MusicalWork,dbo:Band,dbo:Agent,1,0.0513,0,0,39,39,2,0,0,39,39,0,0,0,0,0,0,1,0,0,1,0
Infobox_single,Artist,Κουτί_πληροφοριών_δίσκου,Καλλιτέχνης,dbo:musicalArtist,dbo:artist,,,dbo:Single,dbo:Album,dbo:Single,dbo:MusicalWork,dbo:MusicalArtist,dbo:Agent,1,0.0513,0,0,39,39,2,0,0,39,39,0,0,0,0,0,0,1,0,0,1,0
Infobox_film,producer,Κουτί_πληροφοριών_ταινίας,σεναριογράφος,dbo:producer,dbo:writer,Correct as it is now,,dbo:Film,,dbo:Work,dbo:Work,dbo:Agent,dbo:Person,0.1597,0.9034,0.8908,0.416,238,38,215,212,99,238,238,0,0,0,0,0,1,0,0,0,0,1
Infobox_country,largest_city,Πληροφορίες_Χώρας,πρωτεύουσα_και_μεγαλύτερη_πόλη,dbo:largestCity,dbo:capitalCountry,,,dbo:Country,dbo:Country,dbo:PopulatedPlace,dbo:Island,dbo:PopulatedPlace,dbo:Country,0.7872,0.2128,0,0,47,37,10,0,0,47,47,0,0,1,0,0,0,0,1,0,0,1
Infobox_settlement,subdivision_name1,Πόλη,Χώρα,dbo:isPartOf,dbo:country,Wrong - should be the same,,,dbo:City,,,,dbo:Country,0.0797,0.9408,0.9043,0,439,35,413,397,0,439,439,0,0,0,0,0,0,0,0,0,0,0
Infobox_writer,nationality,Πληροφορίες_συγγραφέα,τόπος_γέννησης,dbo:nationality,dbo:birthPlace,,,dbo:Writer,dbo:Writer,dbo:Person,dbo:Person,dbo:Country,dbo:Place,0.4583,0.7778,0.9444,0.4306,72,33,56,68,31,72,72,0,0,1,0,0,1,0,0,0,1,0
Infobox_single,Producer,Infobox_Single,Στιχουργός,dbo:producer,dbo:writer,,,dbo:Single,dbo:Single,dbo:Work,dbo:Work,dbo:Agent,dbo:Person,0.6226,0.7925,0.8868,0.1509,53,33,42,47,8,53,53,0,0,1,0,0,1,0,0,0,0,1
Infobox_single,Writer,Infobox_Single,Παραγωγός,dbo:writer,dbo:producer,,,dbo:Single,dbo:Single,dbo:Work,dbo:Work,dbo:Person,dbo:Agent,0.7021,0.7872,0.8936,0.1702,47,33,37,42,8,47,47,0,0,1,0,0,1,0,0,0,1,0
Infobox_settlement,subdivision_name1,Πόλη_(Τουρκία),περιοχή,dbo:isPartOf,dbo:district,,,,dbo:City,,dbo:Place,,dbo:PopulatedPlace,0.44,0.88,0,0,75,33,66,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0
Infobox_river,basin_countries,Ποταμός,χώρες,dbo:sourceCountry,dbo:country,,,dbo:River,dbo:River,dbo:Stream,,dbo:Country,dbo:Country,1,0.3125,0,0,32,32,10,0,0,32,32,0,0,1,0,0,0,0,0,1,0,0
Infobox_company,location_city,Πληροφορίες_εταιρίας,έδρα,dbo:locationCity,dbo:location,,,,dbo:Company,dbo:Organisation,,dbo:City,dbo:Place,0.7381,0.7381,0.0476,0,42,31,31,2,0,42,42,1,0,0,0,0,0,0,0,0,1,0
Infobox_Scottish_island,local_authority,Νησί,αρχιπέλαγος,dbo:unitaryAuthority,dbo:archipelago,,,dbo:Island,dbo:Island,dbo:PopulatedPlace,dbo:Island,dbo:PopulatedPlace,,0.4545,0.5455,0.9242,0,66,30,36,61,0,66,66,0,0,1,0,0,0,0,1,0,0,0
Infobox_writer,nationality,Πληροφορίες_συγγραφέα,τόπος_θανάτου,dbo:nationality,dbo:deathPlace,,,dbo:Writer,dbo:Writer,dbo:Person,dbo:Person,dbo:Country,dbo:Place,0.5085,0.9153,0.9831,0.5424,59,30,54,58,32,59,59,0,0,1,0,0,1,0,0,0,1,0
Infobox_film,writer,Πληροφορίες_ταινίας,σκηνοθέτης,dbo:writer,dbo:director,,,dbo:Film,dbo:Film,dbo:Work,dbo:Film,dbo:Person,dbo:Person,0.4225,0.4366,0.6901,0.3944,71,30,31,49,28,71,71,0,0,1,0,0,0,0,1,1,0,0
Infobox_musical_artist,birth_place,Πληροφορίες_καλλιτέχνη,εθνικότητα,dbo:birthPlace,dbo:ethnicity,,,,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:EthnicGroup,0.3297,0.978,0,0.7033,91,30,89,0,64,91,91,0,0,0,0,0,1,0,0,0,0,0
Infobox_person,birth_place,Πληροφορίες_καλλιτέχνη,τόπος_θανάτου,dbo:birthPlace,dbo:deathPlace,,,dbo:Person,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.1933,0.9867,0.9133,0.92,150,29,148,137,138,150,150,0,0,0,0,1,1,0,0,1,0,0
Infobox_royalty,death_place,Infobox_Royalty,τόπος_ταφής,dbo:deathPlace,dbo:restingPlace,,,dbo:Royalty,dbo:BritishRoyalty,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.2339,0.9919,0.6532,0.8629,124,29,123,81,107,124,124,0,0,0,0,1,1,0,0,1,0,0
Infobox_Album,Producer,Infobox_Album,Καλλιτέχνης,dbo:producer,dbo:artist,,,,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Agent,dbo:Agent,0.4462,0.6615,0.6462,0.2923,65,29,43,42,19,65,65,0,0,0,0,0,0,0,1,1,0,0
Infobox_monarch,predecessor,Infobox_Royalty,πατέρας,dbo:predecessor,dbo:parent,,,dbo:Monarch,dbo:BritishRoyalty,,dbo:Person,,dbo:Person,0.5,0.6552,0.4655,0.6897,58,29,38,27,40,58,58,0,0,0,0,0,0,0,0,0,0,0
Infobox_settlement,subdivision_name3,Πόλη,Νομός,dbo:isPartOf,dbo:province,Wrong - should be the same,,,dbo:City,,dbo:Place,,dbo:Province,0.58,0.58,0,0,50,29,29,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
Infobox_settlement,subdivision_name1,Πόλη_(Μεξικό),Πολιτεία,dbo:isPartOf,dbo:state,Wrong - should be the same,,,dbo:City,,,,dbo:PopulatedPlace,1,0.5517,0,0,29,29,16,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0
Infobox_settlement,subdivision_name2,Πόλη_(Τουρκία),περιοχή,dbo:isPartOf,dbo:district,Wrong - should be the same,,,dbo:City,,dbo:Place,,dbo:PopulatedPlace,0.3733,0.4267,0,0,75,28,32,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0
Infobox_legislature,political_groups1,Κουτί_πληροφοριών_Νομοθετικού_σώματος,κόμμα1,dbo:politicalPartyInLegislature,dbo:politicalPartyOfLeader,,,dbo:Legislature,dbo:Legislature,dbo:Legislature,dbo:Legislature,dbo:PoliticalParty,dbo:PoliticalParty,0.7941,0.9118,0.8824,0.8529,34,27,31,30,29,34,34,0,0,1,0,0,1,0,0,1,0,0
